Objeto,Nobjeto,Posicao,Iluminacao,Ambiente,Fundo,Trasnformacao,Nome
livro,4,2,dia,exterior,3,identity,livro_obj4_p2_de_f3_identity.png
livro,4,2,dia,exterior,2,gradient,livro_obj4_p2_de_f2_gradient.png
livro,4,2,dia,exterior,3,log,livro_obj4_p2_de_f3_log.png
livro,4,2,dia,exterior,3,exp,livro_obj4_p2_de_f3_exp.png
livro,4,2,dia,exterior,3,convolution,livro_obj4_p2_de_f3_convolution.png
livro,4,2,noite,exterior,1,identity,livro_obj4_p2_ne_f1_identity.png
livro,4,2,dia,exterior,3,gradient,livro_obj4_p2_de_f3_gradient.png
livro,4,2,noite,exterior,1,log,livro_obj4_p2_ne_f1_log.png
livro,4,2,noite,exterior,1,exp,livro_obj4_p2_ne_f1_exp.png
livro,4,2,noite,exterior,1,convolution,livro_obj4_p2_ne_f1_convolution.png
livro,4,2,dia,interior,3,identity,livro_obj4_p2_di_f3_identity.png
livro,4,2,noite,exterior,1,gradient,livro_obj4_p2_ne_f1_gradient.png
livro,4,2,dia,interior,3,log,livro_obj4_p2_di_f3_log.png
livro,4,2,dia,interior,3,exp,livro_obj4_p2_di_f3_exp.png
livro,4,2,dia,interior,3,convolution,livro_obj4_p2_di_f3_convolution.png
livro,4,2,dia,interior,3,gradient,livro_obj4_p2_di_f3_gradient.png
livro,4,2,noite,exterior,2,identity,livro_obj4_p2_ne_f2_identity.png
livro,4,2,noite,exterior,2,exp,livro_obj4_p2_ne_f2_exp.png
livro,4,2,noite,exterior,2,log,livro_obj4_p2_ne_f2_log.png
livro,4,2,noite,exterior,2,convolution,livro_obj4_p2_ne_f2_convolution.png
livro,4,2,noite,exterior,3,identity,livro_obj4_p2_ne_f3_identity.png
livro,4,2,noite,exterior,2,gradient,livro_obj4_p2_ne_f2_gradient.png
livro,4,2,noite,exterior,3,log,livro_obj4_p2_ne_f3_log.png
livro,4,2,noite,exterior,3,exp,livro_obj4_p2_ne_f3_exp.png
livro,4,2,noite,exterior,3,convolution,livro_obj4_p2_ne_f3_convolution.png
livro,4,2,noite,exterior,3,gradient,livro_obj4_p2_ne_f3_gradient.png
livro,4,2,noite,interior,1,identity,livro_obj4_p2_ni_f1_identity.png
livro,4,2,noite,interior,1,exp,livro_obj4_p2_ni_f1_exp.png
livro,4,2,noite,interior,1,log,livro_obj4_p2_ni_f1_log.png
livro,4,2,noite,interior,1,convolution,livro_obj4_p2_ni_f1_convolution.png
livro,4,2,noite,interior,1,gradient,livro_obj4_p2_ni_f1_gradient.png
livro,4,2,noite,interior,2,identity,livro_obj4_p2_ni_f2_identity.png
livro,4,2,noite,interior,2,log,livro_obj4_p2_ni_f2_log.png
livro,4,2,noite,interior,2,convolution,livro_obj4_p2_ni_f2_convolution.png
livro,4,2,noite,interior,2,exp,livro_obj4_p2_ni_f2_exp.png
livro,4,2,noite,interior,2,gradient,livro_obj4_p2_ni_f2_gradient.png
livro,4,3,dia,exterior,1,identity,livro_obj4_p3_de_f1_identity.png
livro,4,3,dia,exterior,1,log,livro_obj4_p3_de_f1_log.png
livro,4,3,dia,exterior,1,convolution,livro_obj4_p3_de_f1_convolution.png
livro,4,3,dia,exterior,1,exp,livro_obj4_p3_de_f1_exp.png
livro,4,3,dia,exterior,1,gradient,livro_obj4_p3_de_f1_gradient.png
livro,4,3,dia,exterior,2,identity,livro_obj4_p3_de_f2_identity.png
livro,4,3,dia,exterior,2,log,livro_obj4_p3_de_f2_log.png
livro,4,3,dia,exterior,2,exp,livro_obj4_p3_de_f2_exp.png
livro,4,3,dia,exterior,2,convolution,livro_obj4_p3_de_f2_convolution.png
livro,4,3,dia,exterior,2,gradient,livro_obj4_p3_de_f2_gradient.png
livro,4,2,noite,interior,3,log,livro_obj4_p2_ni_f3_log.png
livro,4,2,noite,interior,3,identity,livro_obj4_p2_ni_f3_identity.png
livro,4,2,noite,interior,3,exp,livro_obj4_p2_ni_f3_exp.png
livro,4,2,noite,interior,3,convolution,livro_obj4_p2_ni_f3_convolution.png
livro,4,3,dia,interior,1,identity,livro_obj4_p3_di_f1_identity.png
livro,4,2,noite,interior,3,gradient,livro_obj4_p2_ni_f3_gradient.png
livro,4,3,dia,interior,1,exp,livro_obj4_p3_di_f1_exp.png
livro,4,3,dia,interior,1,convolution,livro_obj4_p3_di_f1_convolution.png
livro,4,3,dia,interior,1,log,livro_obj4_p3_di_f1_log.png
livro,4,3,dia,interior,1,gradient,livro_obj4_p3_di_f1_gradient.png
livro,4,3,dia,interior,2,identity,livro_obj4_p3_di_f2_identity.png
livro,4,3,dia,interior,2,log,livro_obj4_p3_di_f2_log.png
livro,4,3,dia,interior,2,exp,livro_obj4_p3_di_f2_exp.png
livro,4,3,dia,interior,2,convolution,livro_obj4_p3_di_f2_convolution.png
livro,4,3,dia,interior,2,gradient,livro_obj4_p3_di_f2_gradient.png
livro,4,3,dia,exterior,3,identity,livro_obj4_p3_de_f3_identity.png
livro,4,3,dia,exterior,3,log,livro_obj4_p3_de_f3_log.png
livro,4,3,dia,exterior,3,exp,livro_obj4_p3_de_f3_exp.png
livro,4,3,dia,exterior,3,convolution,livro_obj4_p3_de_f3_convolution.png
livro,4,3,noite,exterior,2,identity,livro_obj4_p3_ne_f2_identity.png
livro,4,3,dia,exterior,3,gradient,livro_obj4_p3_de_f3_gradient.png
livro,4,3,noite,exterior,2,log,livro_obj4_p3_ne_f2_log.png
livro,4,3,noite,exterior,2,exp,livro_obj4_p3_ne_f2_exp.png
livro,4,3,noite,exterior,2,convolution,livro_obj4_p3_ne_f2_convolution.png
livro,4,3,noite,exterior,3,identity,livro_obj4_p3_ne_f3_identity.png
livro,4,3,noite,exterior,2,gradient,livro_obj4_p3_ne_f2_gradient.png
livro,4,3,noite,exterior,3,log,livro_obj4_p3_ne_f3_log.png
livro,4,3,noite,exterior,3,exp,livro_obj4_p3_ne_f3_exp.png
livro,4,3,noite,exterior,3,convolution,livro_obj4_p3_ne_f3_convolution.png
livro,4,3,noite,exterior,3,gradient,livro_obj4_p3_ne_f3_gradient.png
livro,4,3,noite,exterior,1,identity,livro_obj4_p3_ne_f1_identity.png
livro,4,3,noite,exterior,1,log,livro_obj4_p3_ne_f1_log.png
livro,4,3,noite,exterior,1,convolution,livro_obj4_p3_ne_f1_convolution.png
livro,4,3,noite,exterior,1,exp,livro_obj4_p3_ne_f1_exp.png
livro,4,3,noite,exterior,1,gradient,livro_obj4_p3_ne_f1_gradient.png
livro,4,3,dia,interior,3,identity,livro_obj4_p3_di_f3_identity.png
livro,4,3,dia,interior,3,log,livro_obj4_p3_di_f3_log.png
livro,4,3,dia,interior,3,exp,livro_obj4_p3_di_f3_exp.png
livro,4,3,dia,interior,3,convolution,livro_obj4_p3_di_f3_convolution.png
livro,4,3,noite,interior,1,identity,livro_obj4_p3_ni_f1_identity.png
livro,4,3,dia,interior,3,gradient,livro_obj4_p3_di_f3_gradient.png
livro,4,3,noite,interior,1,log,livro_obj4_p3_ni_f1_log.png
livro,4,3,noite,interior,1,exp,livro_obj4_p3_ni_f1_exp.png
livro,4,3,noite,interior,1,convolution,livro_obj4_p3_ni_f1_convolution.png
livro,4,3,noite,interior,1,gradient,livro_obj4_p3_ni_f1_gradient.png
livro,4,3,noite,interior,2,identity,livro_obj4_p3_ni_f2_identity.png
livro,4,3,noite,interior,2,exp,livro_obj4_p3_ni_f2_exp.png
livro,4,3,noite,interior,2,log,livro_obj4_p3_ni_f2_log.png
livro,4,3,noite,interior,2,gradient,livro_obj4_p3_ni_f2_gradient.png
livro,4,3,noite,interior,2,convolution,livro_obj4_p3_ni_f2_convolution.png
livro,4,3,noite,interior,3,identity,livro_obj4_p3_ni_f3_identity.png
livro,4,3,noite,interior,3,log,livro_obj4_p3_ni_f3_log.png
livro,4,3,noite,interior,3,exp,livro_obj4_p3_ni_f3_exp.png
livro,4,3,noite,interior,3,convolution,livro_obj4_p3_ni_f3_convolution.png
livro,4,3,noite,interior,3,gradient,livro_obj4_p3_ni_f3_gradient.png
portacopo,2,2,dia,exterior,3,log,portacopo_obj2_p2_de_f3_log.png
portacopo,2,2,dia,exterior,3,exp,portacopo_obj2_p2_de_f3_exp.png
portacopo,2,2,dia,exterior,3,identity,portacopo_obj2_p2_de_f3_identity.png
portacopo,2,2,dia,exterior,3,convolution,portacopo_obj2_p2_de_f3_convolution.png
portacopo,2,2,dia,exterior,3,gradient,portacopo_obj2_p2_de_f3_gradient.png
portacopo,1,1,dia,exterior,3,exp,portacopo_obj1_p1_de_f3_exp.png
portacopo,1,1,dia,exterior,3,log,portacopo_obj1_p1_de_f3_log.png
portacopo,1,1,dia,exterior,3,identity,portacopo_obj1_p1_de_f3_identity.png
portacopo,1,1,dia,exterior,3,convolution,portacopo_obj1_p1_de_f3_convolution.png
portacopo,1,1,dia,exterior,3,gradient,portacopo_obj1_p1_de_f3_gradient.png
portacopo,1,1,dia,exterior,1,identity,portacopo_obj1_p1_de_f1_identity.png
portacopo,1,1,dia,exterior,1,log,portacopo_obj1_p1_de_f1_log.png
portacopo,1,1,dia,exterior,1,exp,portacopo_obj1_p1_de_f1_exp.png
portacopo,1,1,dia,interior,3,identity,portacopo_obj1_p1_di_f3_identity.png
portacopo,1,1,dia,exterior,1,gradient,portacopo_obj1_p1_de_f1_gradient.png
portacopo,1,1,dia,exterior,1,convolution,portacopo_obj1_p1_de_f1_convolution.png
portacopo,1,1,dia,interior,3,log,portacopo_obj1_p1_di_f3_log.png
portacopo,1,1,dia,interior,3,exp,portacopo_obj1_p1_di_f3_exp.png
portacopo,1,1,dia,interior,3,convolution,portacopo_obj1_p1_di_f3_convolution.png
portacopo,2,2,dia,interior,1,identity,portacopo_obj2_p2_di_f1_identity.png
portacopo,1,1,dia,interior,3,gradient,portacopo_obj1_p1_di_f3_gradient.png
portacopo,2,2,dia,interior,1,log,portacopo_obj2_p2_di_f1_log.png
portacopo,2,2,dia,interior,1,convolution,portacopo_obj2_p2_di_f1_convolution.png
portacopo,2,2,dia,interior,1,exp,portacopo_obj2_p2_di_f1_exp.png
portacopo,2,2,dia,interior,1,gradient,portacopo_obj2_p2_di_f1_gradient.png
portacopo,2,2,dia,exterior,1,identity,portacopo_obj2_p2_de_f1_identity.png
portacopo,2,2,dia,exterior,1,log,portacopo_obj2_p2_de_f1_log.png
portacopo,2,2,dia,exterior,1,convolution,portacopo_obj2_p2_de_f1_convolution.png
portacopo,2,2,dia,exterior,1,exp,portacopo_obj2_p2_de_f1_exp.png
portacopo,2,2,dia,exterior,1,gradient,portacopo_obj2_p2_de_f1_gradient.png
portacopo,1,1,dia,interior,1,identity,portacopo_obj1_p1_di_f1_identity.png
portacopo,1,1,dia,interior,1,log,portacopo_obj1_p1_di_f1_log.png
portacopo,1,1,dia,interior,1,exp,portacopo_obj1_p1_di_f1_exp.png
portacopo,1,1,dia,interior,1,convolution,portacopo_obj1_p1_di_f1_convolution.png
portacopo,2,3,noite,exterior,1,identity,portacopo_obj2_p3_ne_f1_identity.png
portacopo,1,1,dia,interior,1,gradient,portacopo_obj1_p1_di_f1_gradient.png
portacopo,2,3,noite,exterior,1,convolution,portacopo_obj2_p3_ne_f1_convolution.png
portacopo,2,3,noite,exterior,1,exp,portacopo_obj2_p3_ne_f1_exp.png
portacopo,2,3,noite,exterior,1,log,portacopo_obj2_p3_ne_f1_log.png
portacopo,2,3,noite,exterior,1,gradient,portacopo_obj2_p3_ne_f1_gradient.png
portacopo,2,3,noite,interior,1,identity,portacopo_obj2_p3_ni_f1_identity.png
portacopo,2,3,noite,interior,1,convolution,portacopo_obj2_p3_ni_f1_convolution.png
portacopo,2,3,noite,interior,1,exp,portacopo_obj2_p3_ni_f1_exp.png
portacopo,2,3,noite,interior,1,log,portacopo_obj2_p3_ni_f1_log.png
portacopo,2,3,noite,interior,1,gradient,portacopo_obj2_p3_ni_f1_gradient.png
portacopo,2,3,noite,interior,3,identity,portacopo_obj2_p3_ni_f3_identity.png
portacopo,2,3,noite,interior,3,log,portacopo_obj2_p3_ni_f3_log.png
portacopo,2,3,noite,interior,3,exp,portacopo_obj2_p3_ni_f3_exp.png
portacopo,2,3,noite,interior,3,convolution,portacopo_obj2_p3_ni_f3_convolution.png
portacopo,2,3,noite,interior,3,gradient,portacopo_obj2_p3_ni_f3_gradient.png
portacopo,2,3,noite,exterior,3,identity,portacopo_obj2_p3_ne_f3_identity.png
portacopo,2,3,noite,exterior,3,log,portacopo_obj2_p3_ne_f3_log.png
portacopo,2,3,noite,exterior,3,exp,portacopo_obj2_p3_ne_f3_exp.png
portacopo,2,3,noite,exterior,3,convolution,portacopo_obj2_p3_ne_f3_convolution.png
portacopo,2,3,noite,exterior,2,identity,portacopo_obj2_p3_ne_f2_identity.png
portacopo,2,3,noite,exterior,3,gradient,portacopo_obj2_p3_ne_f3_gradient.png
portacopo,2,3,noite,exterior,2,exp,portacopo_obj2_p3_ne_f2_exp.png
portacopo,2,3,noite,exterior,2,log,portacopo_obj2_p3_ne_f2_log.png
portacopo,2,3,noite,exterior,2,convolution,portacopo_obj2_p3_ne_f2_convolution.png
portacopo,2,3,noite,exterior,2,gradient,portacopo_obj2_p3_ne_f2_gradient.png
portacopo,2,2,dia,interior,2,identity,portacopo_obj2_p2_di_f2_identity.png
portacopo,2,2,dia,interior,2,log,portacopo_obj2_p2_di_f2_log.png
portacopo,2,2,dia,interior,2,exp,portacopo_obj2_p2_di_f2_exp.png
portacopo,2,2,dia,interior,2,convolution,portacopo_obj2_p2_di_f2_convolution.png
portacopo,2,2,dia,interior,2,gradient,portacopo_obj2_p2_di_f2_gradient.png
portacopo,2,2,dia,interior,3,identity,portacopo_obj2_p2_di_f3_identity.png
portacopo,2,2,dia,interior,3,log,portacopo_obj2_p2_di_f3_log.png
portacopo,2,3,noite,interior,2,identity,portacopo_obj2_p3_ni_f2_identity.png
portacopo,2,2,dia,interior,3,gradient,portacopo_obj2_p2_di_f3_gradient.png
portacopo,2,2,dia,interior,3,convolution,portacopo_obj2_p2_di_f3_convolution.png
portacopo,2,2,dia,interior,3,exp,portacopo_obj2_p2_di_f3_exp.png
portacopo,2,3,noite,interior,2,log,portacopo_obj2_p3_ni_f2_log.png
portacopo,2,3,noite,interior,2,exp,portacopo_obj2_p3_ni_f2_exp.png
portacopo,2,3,noite,interior,2,convolution,portacopo_obj2_p3_ni_f2_convolution.png
portacopo,2,3,noite,interior,2,gradient,portacopo_obj2_p3_ni_f2_gradient.png
portacopo,1,1,dia,interior,2,identity,portacopo_obj1_p1_di_f2_identity.png
portacopo,1,1,dia,interior,2,log,portacopo_obj1_p1_di_f2_log.png
portacopo,1,1,dia,interior,2,exp,portacopo_obj1_p1_di_f2_exp.png
portacopo,1,1,dia,interior,2,convolution,portacopo_obj1_p1_di_f2_convolution.png
portacopo,1,1,dia,interior,2,gradient,portacopo_obj1_p1_di_f2_gradient.png
portacopo,2,2,dia,exterior,2,identity,portacopo_obj2_p2_de_f2_identity.png
portacopo,2,2,dia,exterior,2,log,portacopo_obj2_p2_de_f2_log.png
portacopo,2,2,dia,exterior,2,exp,portacopo_obj2_p2_de_f2_exp.png
portacopo,2,2,dia,exterior,2,convolution,portacopo_obj2_p2_de_f2_convolution.png
portacopo,2,2,dia,exterior,2,gradient,portacopo_obj2_p2_de_f2_gradient.png
portacopo,1,1,dia,exterior,2,identity,portacopo_obj1_p1_de_f2_identity.png
portacopo,1,1,dia,exterior,2,log,portacopo_obj1_p1_de_f2_log.png
portacopo,1,1,dia,exterior,2,exp,portacopo_obj1_p1_de_f2_exp.png
portacopo,1,1,dia,exterior,2,gradient,portacopo_obj1_p1_de_f2_gradient.png
portacopo,1,1,dia,exterior,2,convolution,portacopo_obj1_p1_de_f2_convolution.png
portacopo,3,2,dia,interior,1,identity,portacopo_obj3_p2_di_f1_identity.png
portacopo,3,2,dia,interior,1,log,portacopo_obj3_p2_di_f1_log.png
portacopo,3,2,dia,interior,1,exp,portacopo_obj3_p2_di_f1_exp.png
portacopo,3,2,dia,interior,1,convolution,portacopo_obj3_p2_di_f1_convolution.png
portacopo,3,3,noite,exterior,1,identity,portacopo_obj3_p3_ne_f1_identity.png
portacopo,3,2,dia,interior,1,gradient,portacopo_obj3_p2_di_f1_gradient.png
portacopo,3,3,noite,exterior,1,log,portacopo_obj3_p3_ne_f1_log.png
portacopo,3,3,noite,exterior,1,convolution,portacopo_obj3_p3_ne_f1_convolution.png
portacopo,3,3,noite,exterior,1,exp,portacopo_obj3_p3_ne_f1_exp.png
portacopo,3,3,noite,exterior,1,gradient,portacopo_obj3_p3_ne_f1_gradient.png
portacopo,4,2,dia,interior,1,identity,portacopo_obj4_p2_di_f1_identity.png
portacopo,4,2,dia,interior,1,log,portacopo_obj4_p2_di_f1_log.png
portacopo,4,2,dia,interior,1,exp,portacopo_obj4_p2_di_f1_exp.png
portacopo,4,2,dia,interior,1,convolution,portacopo_obj4_p2_di_f1_convolution.png
portacopo,4,2,dia,interior,1,gradient,portacopo_obj4_p2_di_f1_gradient.png
portacopo,4,3,noite,exterior,1,identity,portacopo_obj4_p3_ne_f1_identity.png
portacopo,4,3,noite,exterior,1,exp,portacopo_obj4_p3_ne_f1_exp.png
portacopo,4,3,noite,exterior,1,log,portacopo_obj4_p3_ne_f1_log.png
portacopo,4,3,noite,exterior,1,convolution,portacopo_obj4_p3_ne_f1_convolution.png
portacopo,4,3,noite,exterior,1,gradient,portacopo_obj4_p3_ne_f1_gradient.png
portacopo,4,3,noite,interior,1,identity,portacopo_obj4_p3_ni_f1_identity.png
portacopo,4,3,noite,interior,1,exp,portacopo_obj4_p3_ni_f1_exp.png
portacopo,4,3,noite,interior,1,log,portacopo_obj4_p3_ni_f1_log.png
portacopo,4,3,noite,interior,1,convolution,portacopo_obj4_p3_ni_f1_convolution.png
portacopo,4,3,noite,interior,1,gradient,portacopo_obj4_p3_ni_f1_gradient.png
portacopo,4,2,dia,exterior,1,identity,portacopo_obj4_p2_de_f1_identity.png
portacopo,4,2,dia,exterior,1,log,portacopo_obj4_p2_de_f1_log.png
portacopo,4,2,dia,exterior,1,exp,portacopo_obj4_p2_de_f1_exp.png
portacopo,4,2,dia,exterior,1,convolution,portacopo_obj4_p2_de_f1_convolution.png
portacopo,4,2,dia,exterior,1,gradient,portacopo_obj4_p2_de_f1_gradient.png
portacopo,3,2,dia,exterior,1,identity,portacopo_obj3_p2_de_f1_identity.png
portacopo,3,2,dia,exterior,1,log,portacopo_obj3_p2_de_f1_log.png
portacopo,3,2,dia,exterior,1,exp,portacopo_obj3_p2_de_f1_exp.png
portacopo,3,2,dia,exterior,1,convolution,portacopo_obj3_p2_de_f1_convolution.png
portacopo,3,2,dia,exterior,1,gradient,portacopo_obj3_p2_de_f1_gradient.png
portacopo,3,3,noite,exterior,2,identity,portacopo_obj3_p3_ne_f2_identity.png
portacopo,3,3,noite,exterior,2,log,portacopo_obj3_p3_ne_f2_log.png
portacopo,3,3,noite,exterior,2,convolution,portacopo_obj3_p3_ne_f2_convolution.png
portacopo,3,3,noite,exterior,2,exp,portacopo_obj3_p3_ne_f2_exp.png
portacopo,3,3,noite,exterior,2,gradient,portacopo_obj3_p3_ne_f2_gradient.png
portacopo,3,3,noite,interior,1,identity,portacopo_obj3_p3_ni_f1_identity.png
portacopo,3,3,noite,interior,1,log,portacopo_obj3_p3_ni_f1_log.png
portacopo,3,3,noite,interior,1,exp,portacopo_obj3_p3_ni_f1_exp.png
portacopo,3,3,noite,interior,1,convolution,portacopo_obj3_p3_ni_f1_convolution.png
portacopo,3,3,noite,interior,1,gradient,portacopo_obj3_p3_ni_f1_gradient.png
portacopo,4,2,dia,interior,2,identity,portacopo_obj4_p2_di_f2_identity.png
portacopo,4,2,dia,interior,2,log,portacopo_obj4_p2_di_f2_log.png
portacopo,4,2,dia,interior,2,convolution,portacopo_obj4_p2_di_f2_convolution.png
portacopo,4,2,dia,interior,2,exp,portacopo_obj4_p2_di_f2_exp.png
portacopo,3,2,dia,interior,2,identity,portacopo_obj3_p2_di_f2_identity.png
portacopo,4,2,dia,interior,2,gradient,portacopo_obj4_p2_di_f2_gradient.png
portacopo,3,2,dia,interior,2,log,portacopo_obj3_p2_di_f2_log.png
portacopo,3,2,dia,interior,2,exp,portacopo_obj3_p2_di_f2_exp.png
portacopo,3,2,dia,interior,2,convolution,portacopo_obj3_p2_di_f2_convolution.png
portacopo,3,2,dia,interior,2,gradient,portacopo_obj3_p2_di_f2_gradient.png
portacopo,4,2,dia,exterior,2,identity,portacopo_obj4_p2_de_f2_identity.png
portacopo,4,2,dia,exterior,2,gradient,portacopo_obj4_p2_de_f2_gradient.png
portacopo,4,2,dia,exterior,2,convolution,portacopo_obj4_p2_de_f2_convolution.png
portacopo,4,2,dia,exterior,2,log,portacopo_obj4_p2_de_f2_log.png
portacopo,4,2,dia,exterior,2,exp,portacopo_obj4_p2_de_f2_exp.png
portacopo,3,3,noite,interior,2,exp,portacopo_obj3_p3_ni_f2_exp.png
portacopo,3,3,noite,interior,2,identity,portacopo_obj3_p3_ni_f2_identity.png
portacopo,3,3,noite,interior,2,log,portacopo_obj3_p3_ni_f2_log.png
portacopo,4,3,noite,exterior,2,identity,portacopo_obj4_p3_ne_f2_identity.png
portacopo,3,3,noite,interior,2,convolution,portacopo_obj3_p3_ni_f2_convolution.png
portacopo,3,3,noite,interior,2,gradient,portacopo_obj3_p3_ni_f2_gradient.png
portacopo,4,3,noite,exterior,2,log,portacopo_obj4_p3_ne_f2_log.png
portacopo,4,3,noite,exterior,2,convolution,portacopo_obj4_p3_ne_f2_convolution.png
portacopo,4,3,noite,exterior,2,exp,portacopo_obj4_p3_ne_f2_exp.png
portacopo,4,3,noite,exterior,2,gradient,portacopo_obj4_p3_ne_f2_gradient.png
portacopo,4,3,noite,interior,2,identity,portacopo_obj4_p3_ni_f2_identity.png
portacopo,4,3,noite,interior,2,log,portacopo_obj4_p3_ni_f2_log.png
portacopo,4,3,noite,interior,2,convolution,portacopo_obj4_p3_ni_f2_convolution.png
portacopo,4,3,noite,interior,2,exp,portacopo_obj4_p3_ni_f2_exp.png
portacopo,3,3,noite,interior,3,identity,portacopo_obj3_p3_ni_f3_identity.png
portacopo,4,3,noite,interior,2,gradient,portacopo_obj4_p3_ni_f2_gradient.png
portacopo,3,3,noite,interior,3,log,portacopo_obj3_p3_ni_f3_log.png
portacopo,3,3,noite,interior,3,exp,portacopo_obj3_p3_ni_f3_exp.png
portacopo,3,3,noite,interior,3,convolution,portacopo_obj3_p3_ni_f3_convolution.png
portacopo,3,2,dia,exterior,2,identity,portacopo_obj3_p2_de_f2_identity.png
portacopo,3,3,noite,interior,3,gradient,portacopo_obj3_p3_ni_f3_gradient.png
portacopo,3,2,dia,exterior,2,exp,portacopo_obj3_p2_de_f2_exp.png
portacopo,3,2,dia,exterior,2,log,portacopo_obj3_p2_de_f2_log.png
portacopo,3,2,dia,exterior,2,convolution,portacopo_obj3_p2_de_f2_convolution.png
portacopo,3,2,dia,exterior,3,identity,portacopo_obj3_p2_de_f3_identity.png
portacopo,3,2,dia,exterior,2,gradient,portacopo_obj3_p2_de_f2_gradient.png
portacopo,3,2,dia,exterior,3,convolution,portacopo_obj3_p2_de_f3_convolution.png
portacopo,3,2,dia,exterior,3,log,portacopo_obj3_p2_de_f3_log.png
portacopo,3,2,dia,exterior,3,exp,portacopo_obj3_p2_de_f3_exp.png
portacopo,4,3,noite,interior,3,identity,portacopo_obj4_p3_ni_f3_identity.png
portacopo,4,3,noite,interior,3,log,portacopo_obj4_p3_ni_f3_log.png
portacopo,3,2,dia,exterior,3,gradient,portacopo_obj3_p2_de_f3_gradient.png
portacopo,4,3,noite,interior,3,exp,portacopo_obj4_p3_ni_f3_exp.png
portacopo,4,3,noite,interior,3,convolution,portacopo_obj4_p3_ni_f3_convolution.png
portacopo,4,3,noite,interior,3,gradient,portacopo_obj4_p3_ni_f3_gradient.png
portacopo,4,3,noite,exterior,3,identity,portacopo_obj4_p3_ne_f3_identity.png
portacopo,4,3,noite,exterior,3,log,portacopo_obj4_p3_ne_f3_log.png
portacopo,4,3,noite,exterior,3,exp,portacopo_obj4_p3_ne_f3_exp.png
portacopo,4,3,noite,exterior,3,convolution,portacopo_obj4_p3_ne_f3_convolution.png
portacopo,4,2,dia,interior,3,identity,portacopo_obj4_p2_di_f3_identity.png
portacopo,4,3,noite,exterior,3,gradient,portacopo_obj4_p3_ne_f3_gradient.png
portacopo,4,2,dia,interior,3,log,portacopo_obj4_p2_di_f3_log.png
portacopo,4,2,dia,interior,3,convolution,portacopo_obj4_p2_di_f3_convolution.png
portacopo,4,2,dia,interior,3,exp,portacopo_obj4_p2_di_f3_exp.png
portacopo,4,2,dia,interior,3,gradient,portacopo_obj4_p2_di_f3_gradient.png
portacopo,4,2,dia,exterior,3,identity,portacopo_obj4_p2_de_f3_identity.png
portacopo,4,2,dia,exterior,3,log,portacopo_obj4_p2_de_f3_log.png
portacopo,4,2,dia,exterior,3,exp,portacopo_obj4_p2_de_f3_exp.png
portacopo,4,2,dia,exterior,3,convolution,portacopo_obj4_p2_de_f3_convolution.png
portacopo,4,2,dia,exterior,3,gradient,portacopo_obj4_p2_de_f3_gradient.png
portacopo,3,3,noite,exterior,3,identity,portacopo_obj3_p3_ne_f3_identity.png
portacopo,3,3,noite,exterior,3,log,portacopo_obj3_p3_ne_f3_log.png
portacopo,3,3,noite,exterior,3,exp,portacopo_obj3_p3_ne_f3_exp.png
portacopo,3,3,noite,exterior,3,convolution,portacopo_obj3_p3_ne_f3_convolution.png
portacopo,3,3,noite,exterior,3,gradient,portacopo_obj3_p3_ne_f3_gradient.png
portacopo,3,2,dia,interior,3,identity,portacopo_obj3_p2_di_f3_identity.png
portacopo,3,2,dia,interior,3,log,portacopo_obj3_p2_di_f3_log.png
portacopo,3,2,dia,interior,3,exp,portacopo_obj3_p2_di_f3_exp.png
portacopo,3,2,dia,interior,3,convolution,portacopo_obj3_p2_di_f3_convolution.png
portacopo,2,3,dia,exterior,1,identity,portacopo_obj2_p3_de_f1_identity.png
